"","iteraciones","distancia","masa"
"1265",15,0.000412588687769463,"9"
"1266",16,0.000175112458071338,"95"
"1267",17,0.00025654487518683,"45"
"1268",18,0.000319101719247121,"42"
"1269",19,0.000249259289921209,"17"
"1270",20,0.000291264660408564,"43"
"1271",21,0.000531137274320973,"8"
"1272",22,0.000206939288668539,"57"
"1273",23,0.000163577398848063,"91"
"1274",24,0.000249827243286008,"14"
"1275",25,0.000270001727563645,"39"
"1276",26,0.000153819469141718,"49"
"1277",27,0.000208899545210055,"59"
"1278",28,0.000245528726791696,"28"
"1279",29,0.000278707505567903,"36"
"1280",30,0.000241999609669931,"21"
"1281",31,0.000275076772169568,"46"
"1282",32,0.000498409147653571,"16"
"1283",33,0.000235338020803042,"45"
"1284",34,0.000773473831660007,"8"
"1285",35,0.000455091682467552,"23"
"1286",36,0.00285105539996272,"2"
"1287",37,0.000492657599166918,"21"
"1288",38,0.000246321558223096,"67"
"1289",39,0.000241956177461768,"92"
"1290",40,0.001649292232247,"1"
"1291",41,0.000377767479220341,"21"
"1292",42,0.000171950154491757,"58"
"1293",43,0.000493908086178099,"19"
"1294",44,0.000191744745764448,"73"
"1295",45,0.000268807259641703,"33"
"1296",46,0.000195765179522157,"87"
"1297",47,0.000228069649858553,"51"
"1298",48,0.00397942762532196,"2"
"1299",49,0.000317086591665048,"45"
"1300",50,0.000180619913422634,"56"
"1301",1,0.000129303101082582,"128"
"1302",2,0.000373864174579298,"26"
"1303",3,0.000206378361756674,"13"
"1304",4,0.000513300672117749,"15"
"1305",5,0.000232013628377224,"57"
"1306",6,0.000418144307686246,"54"
"1307",7,0.000279917351410261,"20"
"1308",8,0.000302147209378798,"47"
"1309",9,0.0002283423987279,"59"
"1310",10,0.00183266678875534,"2"
"1311",11,0.000120915377834427,"74"
"1312",12,0.000448876285936675,"19"
"1313",13,0.00029202920432595,"48"
"1314",14,0.000318593550951989,"22"
"1315",15,0.000410935215152131,"9"
"1316",16,0.000174435874759951,"95"
"1317",17,0.000255971167811803,"45"
"1318",18,0.00031888337479301,"42"
"1319",19,0.000248663018689774,"17"
"1320",20,0.000290976187726495,"43"
"1321",21,0.000530435949922083,"8"
"1322",22,0.000206542785530824,"57"
"1323",23,0.000162818632455764,"91"
"1324",24,0.000249530489872746,"14"
"1325",25,0.000269775131396142,"39"
"1326",26,0.000152505299236048,"49"
"1327",27,0.000208439081171728,"59"
"1328",28,0.000244587676495545,"28"
"1329",29,0.000278495671213995,"36"
"1330",30,0.000239962350924857,"21"
"1331",31,0.000274770413121505,"46"
"1332",32,0.000497870962576306,"16"
"1333",33,0.000235266896184505,"45"
"1334",34,0.000772640728300614,"8"
"1335",35,0.000454595540732155,"23"
"1336",36,0.0028345067878354,"2"
"1337",37,0.000491452521053598,"21"
"1338",38,0.000245736122533368,"67"
"1339",39,0.000241926144068545,"92"
"1340",40,0.00163257655141107,"1"
"1341",41,0.000377434693311567,"21"
"1342",42,0.000171412983284423,"58"
"1343",43,0.000493188444907989,"19"
"1344",44,0.000191041506962907,"73"
"1345",45,0.000268597026862094,"33"
"1346",46,0.000195493516339866,"87"
"1347",47,0.000227601372583551,"51"
"1348",48,0.0039143345779274,"2"
"1349",49,0.000316798280932844,"45"
"1350",50,0.000180044008195504,"56"
"1351",1,0.000127853723814338,"128"
"1352",2,0.000373290093752323,"26"
"1353",3,0.000205613828060279,"13"
"1354",4,0.000510697830837941,"15"
"1355",5,0.000231474468058115,"57"
"1356",6,0.000417781616038596,"54"
"1357",7,0.000279606256120778,"20"
"1358",8,0.000301829961895147,"47"
"1359",9,0.000227744705258235,"59"
"1360",10,0.0018312782518229,"2"
"1361",11,0.000121380605412339,"74"
"1362",12,0.0004482119359802,"19"
"1363",13,0.000291777594401558,"48"
"1364",14,0.000318340722215233,"22"
"1365",15,0.000409483823866556,"9"
"1366",16,0.000173747603135515,"95"
"1367",17,0.000255411966944664,"45"
"1368",18,0.000318667588208233,"42"
"1369",19,0.000248061965364423,"17"
"1370",20,0.000290692007155602,"43"
"1371",21,0.000529752936335445,"8"
"1372",22,0.000206138774138386,"57"
"1373",23,0.000162080768529061,"91"
"1374",24,0.00024923737879907,"14"
"1375",25,0.000269549384565975,"39"
"1376",26,0.000151063399980975,"49"
"1377",27,0.00020798521046316,"59"
"1378",28,0.00024364775338125,"28"
"1379",29,0.000278294256601006,"36"
"1380",30,0.000237976612903845,"21"
"1381",31,0.000274469694509056,"46"
"1382",32,0.000497338006403863,"16"
"1383",33,0.000235195790456836,"45"
"1384",34,0.000771816176975442,"8"
"1385",35,0.00045410634231448,"23"
"1386",36,0.00281733005651725,"2"
"1387",37,0.000490270131886828,"21"
"1388",38,0.000245152367795537,"67"
"1389",39,0.000241894564442433,"92"
"1390",40,0.00161616809174436,"1"
"1391",41,0.000377105747718269,"21"
"1392",42,0.000170873148510394,"58"
"1393",43,0.000492478627619764,"19"
"1394",44,0.000190352632071035,"73"
"1395",45,0.000268383079091799,"33"
"1396",46,0.000195226180179987,"87"
"1397",47,0.000227141233671392,"51"
"1398",48,0.00384172945693,"2"
"1399",49,0.000316512031466436,"45"
"1400",50,0.000179469536253393,"56"
"1401",1,0.000126388687630565,"128"
"1402",2,0.000372725977981931,"26"
"1403",3,0.000204866210915619,"13"
"1404",4,0.000508038854800392,"15"
"1405",5,0.000230953030946323,"57"
"1406",6,0.000417423121955625,"54"
"1407",7,0.000279298971624694,"20"
"1408",8,0.000301517399117515,"47"
"1409",9,0.00022716249321647,"59"
"1410",10,0.00182991688984977,"2"
"1411",11,0.000121822340086865,"74"
"1412",12,0.000447565963031231,"19"
"1413",13,0.000291530099665663,"48"
"1414",14,0.000318091100826809,"22"
"1415",15,0.000408207303432397,"9"
"1416",16,0.000173048323493142,"95"
"1417",17,0.000254866430222668,"45"
"1418",18,0.00031845422040486,"42"
"1419",19,0.000247455471631027,"17"
"1420",20,0.000290411963297308,"43"
"1421",21,0.000529088100337113,"8"
"1422",22,0.000205726096259169,"57"
"1423",23,0.000161363384058533,"91"
"1424",24,0.000248948028293045,"14"
"1425",25,0.000269323931349699,"39"
"1426",26,0.000149488919240258,"49"
"1427",27,0.000207537515117003,"59"
"1428",28,0.000242711627450997,"28"
"1429",29,0.000278103390074353,"36"
"1430",30,0.000236042173541308,"21"
"1431",31,0.000274174452643073,"46"
"1432",32,0.00049681002476909,"16"
"1433",33,0.000235124748356275,"45"
"1434",34,0.000770999741585788,"8"
"1435",35,0.000453623839646427,"23"
"1436",36,0.00279951112566556,"2"
"1437",37,0.000489110067625524,"21"
"1438",38,0.000244570156345886,"67"
"1439",39,0.000241861471850194,"92"
"1440",40,0.00160004231201588,"1"
"1441",41,0.000376780516473962,"21"
"1442",42,0.000170331080697238,"58"
"1443",43,0.000491778351854557,"19"
"1444",44,0.000189678619778564,"73"
"1445",45,0.000268165998411761,"33"
"1446",46,0.000194963127110166,"87"
"1447",47,0.000226688646967386,"51"
"1448",48,0.00376256860275781,"2"
"1449",49,0.000316227708003019,"45"
"1450",50,0.000178896366884856,"56"
"1451",1,0.000124918812262234,"128"
"1452",2,0.000372171280558945,"26"
"1453",3,0.000204134354417055,"13"
"1454",4,0.000505322733119633,"15"
"1455",5,0.000230448291629279,"57"
"1456",6,0.000417068663081369,"54"
"1457",7,0.000278995428435879,"20"
"1458",8,0.000301209320142729,"47"
"1459",9,0.0002265953696001,"59"
"1460",10,0.00182858184914478,"2"
"1461",11,0.000122243183894627,"74"
"1462",12,0.000446939442730793,"19"
"1463",13,0.000291286537073862,"48"
"1464",14,0.000317844637504028,"22"
"1465",15,0.000407082791114532,"9"
"1466",16,0.000172338982451882,"95"
"1467",17,0.000254333737155762,"45"
"1468",18,0.000318243129378698,"42"
"1469",19,0.000246842838944289,"17"
"1470",20,0.000290135896177609,"43"
"1471",21,0.000528441165815138,"8"
"1472",22,0.000205303445544642,"57"
"1473",23,0.000160665904099174,"91"
"1474",24,0.000248662517137261,"14"
"1475",25,0.000269098185130217,"39"
"1476",26,0.000147789322102539,"49"
"1477",27,0.000207095608016333,"59"
"1478",28,0.000241782170308822,"28"
"1479",29,0.000277923186676815,"36"
"1480",30,0.000234157868430665,"21"
"1481",31,0.000273884509806391,"46"
"1482",32,0.000496286760618132,"16"
"1483",33,0.000235053806127405,"45"
"1484",34,0.000770190963000883,"8"
"1485",35,0.000453147774891686,"23"
"1486",36,0.00278103697746633,"2"
"1487",37,0.000487971683977597,"21"
"1488",38,0.000243989301679009,"67"
"1489",39,0.00024182689596387,"92"
"1490",40,0.00158417388344435,"1"
"1491",41,0.000376458873094325,"21"
"1492",42,0.000169787425916378,"58"
"1493",43,0.000491087306583887,"19"
"1494",44,0.000189019820041641,"73"
"1495",45,0.000267946361792952,"33"
"1496",46,0.000194704308288592,"87"
"1497",47,0.00022624306400888,"51"
"1498",48,0.00367822495320121,"2"
"1499",49,0.000315945180946538,"45"
"1500",50,0.000178324349590947,"56"
"1501",1,0.000123454122397782,"128"
"1502",2,0.000371625433476484,"26"
"1503",3,0.000203417170684254,"13"
"1504",4,0.000502544206856808,"15"
"1505",5,0.000229959156134617,"57"
"1506",6,0.000416718066959497,"54"
"1507",7,0.000278695552181191,"20"
"1508",8,0.000300905520385121,"47"
"1509",9,0.00022604285975698,"59"
"1510",10,0.00182727222967946,"2"
"1511",11,0.000122645381716339,"74"
"1512",12,0.000446333549685584,"19"
"1513",13,0.00029104671694582,"48"
"1514",14,0.000317601265387576,"22"
"1515",15,0.000406091031620619,"9"
"1516",16,0.0001716207442046,"95"
"1517",17,0.000253813090878078,"45"
"1518",18,0.000318034166564107,"42"
"1519",19,0.000246223311666263,"17"
"1520",20,0.000289863636623409,"43"
"1521",21,0.000527811682096558,"8"
"1522",22,0.000204869328173224,"57"
"1523",23,0.000159987621251415,"91"
"1524",24,0.000248380870255038,"14"
"1525",25,0.000268871520961422,"39"
"1526",26,0.000145987062432244,"49"
"1527",27,0.000206659130012005,"59"
"1528",28,0.000240862363102367,"28"
"1529",29,0.000277753738261092,"36"
"1530",30,0.000232321808606287,"21"
"1531",31,0.000273599669506922,"46"
"1532",32,0.000495767947286737,"16"
"1533",33,0.000234982986328383,"45"
"1534",34,0.000769389343169696,"8"
"1535",35,0.000452677873338545,"23"
"1536",36,0.00276189505118151,"2"
"1537",37,0.000486854065869677,"21"
"1538",38,0.000243409555389176,"67"
"1539",39,0.000241790857004798,"92"
"1540",40,0.00156853689127524,"1"
"1541",41,0.000376140683212377,"21"
"1542",42,0.000169242994100557,"58"
"1543",43,0.000490405142836062,"19"
"1544",44,0.000188376408003018,"73"
"1545",45,0.000267724706400933,"33"
"1546",46,0.00019444966541519,"87"
"1547",47,0.000225803971349667,"51"
"1548",48,0.00359043578085906,"2"
"1549",49,0.00031566432153188,"45"
"1550",50,0.000177753304373347,"56"
"1551",1,0.000122002962404604,"128"
"1552",2,0.00037108785166921,"26"
"1553",3,0.000202713635288244,"13"
"1554",4,0.000499693775668466,"15"
"1555",5,0.000229484486908842,"57"
"1556",6,0.000416371146738212,"54"
"1557",7,0.000278399258063597,"20"
"1558",8,0.000300605789514836,"47"
"1559",9,0.000225504414839152,"59"
"1560",10,0.00182598707411659,"2"
"1561",11,0.000123030872066988,"74"
"1562",12,0.000445749570179005,"19"
"1563",13,0.000290810442199235,"48"
"1564",14,0.000317360894207769,"22"
"1565",15,0.000405215754120222,"9"
"1566",16,0.000170894915602617,"95"
"1567",17,0.000253303719763823,"45"
"1568",18,0.000317827175155347,"42"
"1569",19,0.000245596067308398,"17"
"1570",20,0.000289595003933661,"43"
"1571",21,0.000527199011234172,"8"
"1572",22,0.000204422019338647,"57"
"1573",23,0.000159327716953029,"91"
"1574",24,0.000248103050544898,"14"
"1575",25,0.000268643271771936,"39"
"1576",26,0.000144118664999855,"49"
"1577",27,0.000206227748651841,"59"
"1578",28,0.000239955193450709,"28"
"1579",29,0.000277595107031888,"36"
"1580",30,0.000230531584486321,"21"
"1581",31,0.000273319715272236,"46"
"1582",32,0.000495253305498092,"16"
"1583",33,0.000234912294323637,"45"
"1584",34,0.000768594337930168,"8"
"1585",35,0.00045221384062344,"23"
"1586",36,0.00274207227403603,"2"
"1587",37,0.00048575605744694,"21"
"1588",38,0.000242830597322212,"67"
"1589",39,0.00024175336248687,"92"
"1590",40,0.00155310503904778,"1"
"1591",41,0.000375825799547251,"21"
"1592",42,0.000168698693926976,"58"
"1593",43,0.000489731471040518,"19"
"1594",44,0.000187748370009612,"73"
"1595",45,0.000267501499278562,"33"
"1596",46,0.00019419912868678,"87"
"1597",47,0.000225370890371456,"51"
"1598",48,0.00350115158943201,"2"
"1599",49,0.000315384998189532,"45"
"1600",50,0.000177183011331148,"56"
"1601",1,0.00012057140401999,"128"
"1602",2,0.000370557944044485,"26"
"1603",3,0.000202022782742434,"13"
"1604",4,0.000496758090274155,"15"
"1605",5,0.000229023134755099,"57"
"1606",6,0.000416027701617982,"54"
"1607",7,0.00027810644739617,"20"
"1608",8,0.000300309912753438,"47"
"1609",9,0.000224979425092745,"59"
"1610",10,0.00182472537800693,"2"
"1611",11,0.000123401327554485,"74"
"1612",12,0.000445188926816261,"19"
"1613",13,0.000290577510690988,"48"
"1614",14,0.000317123408192606,"22"
"1615",15,0.000404443156745845,"9"
"1616",16,0.000170162859041231,"95"
"1617",17,0.000252804880719744,"45"
"1618",18,0.00031762199120043,"42"
"1619",19,0.000244960218320576,"17"
"1620",20,0.000289329806930598,"43"
"1621",21,0.000526602342426184,"8"
"1622",22,0.000203959518127603,"57"
"1623",23,0.000158685286076121,"91"
"1624",24,0.000247828960179633,"14"
"1625",25,0.00026841273030071,"39"
"1626",26,0.000142229547643901,"49"
"1627",27,0.000205801158174962,"59"
"1628",28,0.000239063552685917,"28"
"1629",29,0.000277447324217649,"36"
"1630",30,0.000228784446883799,"21"
"1631",31,0.000273044414087059,"46"
"1632",32,0.000494742545674809,"16"
"1633",33,0.000234841717653009,"45"
"1634",34,0.00076780536168866,"8"
"1635",35,0.000451755365361845,"23"
"1636",36,0.00272155361831032,"2"
"1637",37,0.0004846763149778,"21"
"1638",38,0.000242252030118629,"67"
"1639",39,0.000241714407663135,"92"
"1640",40,0.0015378518571101,"1"
"1641",41,0.000375514060757511,"21"
"1642",42,0.000168155467246174,"58"
"1643",43,0.000489065867300057,"19"
"1644",44,0.000187135507958635,"73"
"1645",45,0.000267277116708165,"33"
"1646",46,0.000193952618318593,"87"
"1647",47,0.000224943379127514,"51"
"1648",48,0.00341230553168718,"2"
"1649",49,0.000315107075033259,"45"
"1650",50,0.000176613199486126,"56"
"1651",1,0.000119163030434218,"128"
"1652",2,0.00037003512947464,"26"
"1653",3,0.000201343704492445,"13"
"1654",4,0.00049372061509775,"15"
"1655",5,0.000228573974124353,"57"
"1656",6,0.000415687521912076,"54"
"1657",7,0.000277817007205007,"20"
"1658",8,0.000300017675256684,"47"
"1659",9,0.000224467238949042,"59"
"1660",10,0.00182348611869834,"2"
"1661",11,0.000123758187102286,"74"
"1662",12,0.000444653215168892,"19"
"1663",13,0.000290347720131806,"48"
"1664",14,0.00031688866842938,"22"
"1665",15,0.00040376148490842,"9"
"1666",16,0.000169425913620584,"95"
"1667",17,0.000252315865008462,"45"
"1668",18,0.000317418447266599,"42"
"1669",19,0.000244314826396387,"17"
"1670",20,0.000289067848303451,"43"
"1671",21,0.00052602073346902,"8"
"1672",22,0.000203479502380196,"57"
"1673",23,0.000158059365889035,"91"
"1674",24,0.000247558451710412,"14"
"1675",25,0.000268179157124114,"39"
"1676",26,0.000140366108834722,"49"
"1677",27,0.000205379080007758,"59"
"1678",28,0.000238190143201371,"28"
"1679",29,0.000277310393616303,"36"
"1680",30,0.000227077463808666,"21"
"1681",31,0.000272773523950005,"46"
"1682",32,0.000494235374945378,"16"
"1683",33,0.000234771228482234,"45"
"1684",34,0.000767021802804171,"8"
"1685",35,0.000451302126879498,"23"
"1686",36,0.00270032003365453,"2"
"1687",37,0.000483613377764617,"21"
"1688",38,0.00024167337749917,"67"
"1689",39,0.000241673979459805,"92"
"1690",40,0.00152275091378258,"1"
"1691",41,0.000375205294475416,"21"
"1692",42,0.000167614235898163,"58"
"1693",43,0.000488407887725073,"19"
"1694",44,0.000186537464018495,"73"
"1695",45,0.000267051837099134,"33"
"1696",46,0.000193710049404664,"87"
"1697",47,0.000224521034927694,"51"
"1698",48,0.00332557157337666,"2"
"1699",49,0.000314830412720625,"45"
"1700",50,0.000176043533506343,"56"
"1701",1,0.000117779067905788,"128"
"1702",2,0.000369518853696389,"26"
"1703",3,0.000200675550322996,"13"
"1704",4,0.000490562424356419,"15"
"1705",5,0.000228135935676639,"57"
"1706",6,0.000415350396819567,"54"
"1707",7,0.000277530812937948,"20"
"1708",8,0.000299728868052305,"47"
"1709",9,0.000223967185669623,"59"
"1710",10,0.00182226829300468,"2"
"1711",11,0.000124102683500555,"74"
"1712",12,0.000444144249604003,"19"
"1713",13,0.000290120873988534,"48"
"1714",14,0.000316656518952095,"22"
"1715",15,0.00040316068844174,"9"
"1716",16,0.000168685342317573,"95"
"1717",17,0.000251836005816151,"45"
"1718",18,0.000317216377463742,"42"
"1719",19,0.000243658925928193,"17"
"1720",20,0.000288808930860718,"43"
"1721",21,0.000525453169303111,"8"
"1722",22,0.000202979283459476,"57"
"1723",23,0.00015744896826505,"91"
"1724",24,0.000247291345811833,"14"
"1725",25,0.000267941793073347,"39"
"1726",26,0.000138568110743882,"49"
"1727",27,0.000204961262858448,"59"
"1728",28,0.00023733740077909,"28"
"1729",29,0.000277184297739432,"36"
"1730",30,0.000225407653689432,"21"
"1731",31,0.000272506803423398,"46"
"1732",32,0.000493731506338138,"16"
"1733",33,0.000234700788178578,"45"
"1734",34,0.000766243044311875,"8"
"1735",35,0.000450853805735816,"23"
"1736",36,0.00267834555394987,"2"
"1737",37,0.000482565744937326,"21"
"1738",38,0.000241094083850045,"67"
"1739",39,0.000241632062331166,"92"
"1740",40,0.00150777602458362,"1"
"1741",41,0.00037489932329818,"21"
"1742",42,0.000167075868361766,"58"
"1743",43,0.000487757086850871,"19"
"1744",44,0.000185953761231887,"73"
"1745",45,0.000266825847655389,"33"
"1746",46,0.000193471338594991,"87"
"1747",47,0.000224103496036714,"51"
"1748",48,0.00324219324332522,"2"
"1749",49,0.000314554871133147,"45"
"1750",50,0.000175473595375346,"56"
"1751",1,0.000116418753264468,"128"
"1752",2,0.000369008602837708,"26"
"1753",3,0.000200017532100072,"13"
"1754",4,0.000487263018280723,"15"
"1755",5,0.000227708030363435,"57"
"1756",6,0.000415016122272675,"54"
"1757",7,0.000277247733326093,"20"
"1758",8,0.00029944329355984,"47"
"1759",9,0.00022347859775477,"59"
"1760",10,0.00182107095152838,"2"
"1761",11,0.00012443586923364,"74"
"1762",12,0.000443664114468881,"19"
"1763",13,0.000289896786575763,"48"
"1764",14,0.00031642679469851,"22"
"1765",15,0.000402632142837214,"9"
"1766",16,0.000167942311723361,"95"
"1767",17,0.000251364685563371,"45"
"1768",18,0.000317015622252095,"42"
"1769",19,0.000242991550733013,"17"
"1770",20,0.000288552863721387,"43"
"1771",21,0.000524898622435898,"8"
"1772",22,0.000202455760094973,"57"
"1773",23,0.000156853111619645,"91"
"1774",24,0.000247027450529002,"14"
"1775",25,0.000267699873240255,"39"
"1776",26,0.000136863962352509,"49"
"1777",27,0.00020454748180624,"59"
"1778",28,0.000236507431731927,"28"
"1779",29,0.00027706900348512,"36"
"1780",30,0.000223772093831249,"21"
"1781",31,0.000272244020510621,"46"
"1782",32,0.000493230667116171,"16"
"1783",33,0.00023463035243683,"45"
"1784",34,0.000765468483276008,"8"
"1785",35,0.000450410093910026,"23"
"1786",36,0.00265559332566091,"2"
"1787",37,0.000481531943788902,"21"
"1788",38,0.000240513512043024,"67"
"1789",39,0.000241588643961624,"92"
"1790",40,0.00149290145415476,"1"
"1791",41,0.000374595971658499,"21"
"1792",42,0.000166541165844079,"58"
"1793",43,0.000487113035019332,"19"
"1794",44,0.000185383850455588,"73"
"1795",45,0.000266599261126708,"33"
"1796",46,0.000193236410592669,"87"
"1797",47,0.000223690441340486,"51"
"1798",48,0.00316292798968423,"2"
"1799",49,0.000314280312858953,"45"
"1800",50,0.000174902856450047,"56"
"1801",1,0.000115079804666254,"128"
"1802",2,0.000368503911130787,"26"
"1803",3,0.000199368927657784,"13"
"1804",4,0.000483801103900764,"15"
"1805",5,0.000227289362282213,"57"
"1806",6,0.000414684506870004,"54"
"1807",7,0.000276967636012839,"20"
"1808",8,0.000299160769318018,"47"
"1809",9,0.000223000829539187,"59"
"1810",10,0.00181989322161033,"2"
"1811",11,0.000124758641676869,"74"
"1812",12,0.000443215218202493,"19"
"1813",13,0.000289675286236113,"48"
"1814",14,0.000316199329318895,"22"
"1815",15,0.000402168421448182,"9"
"1816",16,0.0001671978985576,"95"
"1817",17,0.000250901340971847,"45"
"1818",18,0.000316816031903005,"42"
"1819",19,0.000242311758851318,"17"
"1820",20,0.000288299466906875,"43"
"1821",21,0.000524356102289761,"8"
"1822",22,0.000201905372218669,"57"
"1823",23,0.000156270848320363,"91"
"1824",24,0.000246766577523029,"14"
"1825",25,0.000267452640210844,"39"
"1826",26,0.000135269674349535,"49"
"1827",27,0.000204137536330553,"59"
"1828",28,0.000235701962704374,"28"
"1829",29,0.000276964465080319,"36"
"1830",30,0.000222168001757099,"21"
"1831",31,0.000271984958981921,"46"
"1832",32,0.000492732604248531,"16"
"1833",33,0.000234559875613246,"45"
"1834",34,0.000764697544173592,"8"
"1835",35,0.000449970702308746,"23"
"1836",36,0.0026320102462406,"2"
"1837",37,0.000480510579583653,"21"
"1838",38,0.000239930937235144,"67"
"1839",39,0.000241543719307828,"92"
"1840",40,0.00147810210727807,"1"
"1841",41,0.000374295071761384,"21"
"1842",42,0.000166010861616921,"58"
"1843",43,0.00048647533101409,"19"
"1844",44,0.00018482715360178,"73"
"1845",45,0.000266372136884775,"33"
"1846",46,0.000193005203047664,"87"
"1847",47,0.000223281587820506,"51"
"1848",48,0.00308809541416093,"2"
"1849",49,0.000314006606574831,"45"
"1850",50,0.000174330633582133,"56"
"1851",1,0.000113758894616835,"128"
"1852",2,0.000368004362865395,"26"
"1853",3,0.000198729082941005,"13"
"1854",4,0.000480155349853317,"15"
"1855",5,0.000226879131172021,"57"
"1856",6,0.000414355375276964,"54"
"1857",7,0.000276690392831452,"20"
"1858",8,0.000298881129625281,"47"
"1859",9,0.000222533270094464,"59"
"1860",10,0.00181873431755676,"2"
"1861",11,0.000125071767123965,"74"
"1862",12,0.000442800350517108,"19"
"1863",13,0.000289456216532056,"48"
"1864",14,0.000315973961524225,"22"
"1865",15,0.000401763108056793,"9"
"1866",16,0.000166453110703569,"95"
"1867",17,0.000250445464956372,"45"
"1868",18,0.000316617468324314,"42"
"1869",19,0.000241618653035694,"17"
"1870",20,0.000288048573801328,"43"
"1871",21,0.000523824687647031,"8"
"1872",22,0.000201324060786241,"57"
"1873",23,0.000155701284692874,"91"
"1874",24,0.000246508553173482,"14"
"1875",25,0.000267199355539216,"39"
"1876",26,0.000133790572626891,"49"
"1877",27,0.000203731247686857,"59"
"1878",28,0.000234922302261015,"28"
"1879",29,0.000276870623624928,"36"
"1880",30,0.000220592788774225,"21"
"1881",31,0.000271729421677767,"46"
"1882",32,0.000492237086704866,"16"
"1883",33,0.000234489313679111,"45"
"1884",34,0.000763929685346251,"8"
"1885",35,0.000449535364871859,"23"
"1886",36,0.00260751982213695,"2"
"1887",37,0.000479500364245078,"21"
"1888",38,0.000239345535875235,"67"
"1889",39,0.000241497292556304,"92"
"1890",40,0.00146335370809978,"1"
"1891",41,0.000373996467768624,"21"
"1892",42,0.000165485626053241,"58"
"1893",43,0.000485843608906074,"19"
"1894",44,0.000184283096772973,"73"
"1895",45,0.000266144501176207,"33"
"1896",46,0.000192777669462457,"87"
"1897",47,0.000222876686528701,"51"
"1898",48,0.00301768235808484,"2"
"1899",49,0.000313733629921732,"45"
"1900",50,0.000173756020003307,"56"
"1901",1,0.000112452074847653,"128"
"1902",2,0.000367509590336854,"26"
"1903",3,0.000198097411672467,"13"
"1904",4,0.000476305170744568,"15"
"1905",5,0.000226476627692812,"57"
"1906",6,0.000414028569639764,"54"
"1907",7,0.00027641588424202,"20"
"1908",8,0.000298604225659062,"47"
"1909",9,0.000222075350534778,"59"
"1910",10,0.00181759354184002,"2"
"1911",11,0.000125375902509693,"74"
"1912",12,0.000442422744912768,"19"
"1913",13,0.000289239436102292,"48"
"1914",14,0.000315750539623109,"22"
"1915",15,0.000401410641834441,"9"
"1916",16,0.000165708911246208,"95"
"1917",17,0.00024999660565795,"45"
"1918",18,0.000316419805636063,"42"
"1919",19,0.00024091139741245,"17"
"1920",20,0.000287800031838585,"43"
"1921",21,0.000523303543309752,"8"
"1922",22,0.0002007072486676,"57"
"1923",23,0.000155143593062245,"91"
"1924",24,0.000246253224766638,"14"
"1925",25,0.000266939309778502,"39"
"1926",26,0.000132424252460558,"49"
"1927",27,0.000203328456211243,"59"
"1928",28,0.000234169315767766,"28"
"1929",29,0.000276787403860615,"36"
"1930",30,0.000219044088475918,"21"
"1931",31,0.00027147723144922,"46"
"1932",32,0.000491743905544867,"16"
"1933",33,0.000234418625929552,"45"
"1934",34,0.000763164400378453,"8"
"1935",35,0.000449103839954821,"23"
"1936",36,0.00258201274206875,"2"
"1937",37,0.000478500127462218,"21"
"1938",38,0.000238756370328116,"67"
"1939",39,0.000241449377443057,"92"
"1940",40,0.00144863296858778,"1"
"1941",41,0.000373700018406147,"21"
"1942",42,0.000164966071898433,"58"
"1943",43,0.000485217540260342,"19"
"1944",44,0.000183751131678599,"73"
"1945",45,0.000265916363589188,"33"
"1946",46,0.000192553780535008,"87"
"1947",47,0.000222475518089294,"51"
"1948",48,0.0029514567125966,"2"
"1949",49,0.000313461271976626,"45"
"1950",50,0.00017317777556819,"56"
"1951",1,0.000111155143644731,"128"
"1952",2,0.000367019270013107,"26"
"1953",3,0.000197473392933384,"13"
"1954",4,0.000472231612979024,"15"
"1955",5,0.000226081225068829,"57"
"1956",6,0.000413703950095256,"54"
"1957",7,0.000276144003019043,"20"
"1958",8,0.000298329924996635,"47"
"1959",9,0.000221626547126718,"59"
"1960",10,0.0018164702828511,"2"
"1961",11,0.0001256716139754,"74"
"1962",12,0.000442086149696022,"19"
"1963",13,0.000289024818072384,"48"
"1964",14,0.000315528924607231,"22"
"1965",15,0.000401106188891742,"9"
"1966",16,0.000164966238626431,"95"
"1967",17,0.000249554363715813,"45"
"1968",18,0.000316222930179423,"42"
"1969",19,0.000240189232446177,"17"
"1970",20,0.000287553702214296,"43"
"1971",21,0.000522791925867873,"8"
"1972",22,0.000200049872707826,"57"
"1973",23,0.000154597017159436,"91"
"1974",24,0.000246000463325504,"14"
"1975",25,0.000266671832063713,"39"
"1976",26,0.000131163556870465,"49"
"1977",27,0.000202929019070471,"59"
"1978",28,0.000233443416332415,"28"
"1979",29,0.000276714709305849,"36"
"1980",30,0.000217519765638634,"21"
"1981",31,0.000271228230863806,"46"
"1982",32,0.000491252873251859,"16"
"1983",33,0.000234347775968923,"45"
"1984",34,0.000762401217370662,"8"
"1985",35,0.000448675910309132,"23"
"1986",36,0.00255533451716613,"2"
"1987",37,0.000477508816401849,"21"
"1988",38,0.000238162370031438,"67"
"1989",39,0.00024139999673826,"92"
"1990",40,0.00143391774772195,"1"
"1991",41,0.000373405598734026,"21"
"1992",42,0.000164452757374098,"58"
"1993",43,0.00048459683380896,"19"
"1994",44,0.000183230747138756,"73"
"1995",45,0.000265687728982354,"33"
"1996",46,0.000192333524652308,"87"
"1997",47,0.000222077888632814,"51"
"1998",48,0.00288906006505845,"2"
"1999",49,0.000313189435730137,"45"
"2000",50,0.000172594148424343,"56"
