"","k","Tiempos","Tipo"
"245",35000,1.9851131439209,"NoParalelo"
"246",35000,1.91311001777649,"NoParalelo"
"247",35000,1.91810894012451,"NoParalelo"
"248",35000,1.99711489677429,"NoParalelo"
"249",35000,1.91510915756226,"NoParalelo"
"250",35000,1.99111390113831,"NoParalelo"
"251",35000,1.91110897064209,"NoParalelo"
"252",35000,1.91010999679565,"NoParalelo"
"253",35000,1.99911403656006,"NoParalelo"
"254",35000,1.94711089134216,"NoParalelo"
"255",35000,1.98811411857605,"NoParalelo"
"256",35000,2.00911498069763,"NoParalelo"
"257",35000,1.91811013221741,"NoParalelo"
"258",35000,1.93311095237732,"NoParalelo"
"259",35000,1.98611307144165,"NoParalelo"
"260",35000,1.91911005973816,"NoParalelo"
"261",35000,1.93210983276367,"NoParalelo"
"262",35000,1.99111413955688,"NoParalelo"
"263",35000,1.91311001777649,"NoParalelo"
"264",35000,1.90310883522034,"NoParalelo"
"265",35000,1.99211382865906,"NoParalelo"
"266",35000,1.91410899162292,"NoParalelo"
"267",35000,1.92010998725891,"NoParalelo"
"268",35000,1.98811388015747,"NoParalelo"
"269",35000,1.91310906410217,"NoParalelo"
"270",35000,1.98411417007446,"NoParalelo"
"271",35000,1.90810894966125,"NoParalelo"
"272",35000,1.91710901260376,"NoParalelo"
"273",35000,1.99111390113831,"NoParalelo"
"274",35000,1.91911005973816,"NoParalelo"
"275",35000,1.91010904312134,"NoParalelo"
"276",35000,1.99311399459839,"NoParalelo"
"277",35000,1.91811013221741,"NoParalelo"
"278",35000,1.90410900115967,"NoParalelo"
"279",35000,1.9801127910614,"NoParalelo"
"280",35000,1.90310907363892,"NoParalelo"
"281",35000,1.91811013221741,"NoParalelo"
"282",35000,2.00211405754089,"NoParalelo"
"283",35000,1.93311095237732,"NoParalelo"
"284",35000,2.00011420249939,"NoParalelo"
"285",35000,1.90810990333557,"NoParalelo"
"286",35000,1.91710901260376,"NoParalelo"
"287",35000,1.9891140460968,"NoParalelo"
"288",35000,1.91710996627808,"NoParalelo"
"289",35000,1.92710995674133,"NoParalelo"
"290",35000,2.03011608123779,"NoParalelo"
"291",35000,1.91710996627808,"NoParalelo"
"292",35000,1.95611214637756,"NoParalelo"
"293",35000,1.99611401557922,"NoParalelo"
"294",35000,1.91410899162292,"NoParalelo"
"295",35000,1.92711091041565,"NoParalelo"
"296",35000,1.99411416053772,"NoParalelo"
"297",35000,1.9311101436615,"NoParalelo"
"298",35000,1.92010998725891,"NoParalelo"
"299",35000,1.98311281204224,"NoParalelo"
"300",35000,1.90811014175415,"NoParalelo"
"301",50000,4.54326009750366,"NoParalelo"
"302",50000,4.30124592781067,"NoParalelo"
"303",50000,4.17423892021179,"NoParalelo"
"304",50000,4.16923809051514,"NoParalelo"
"305",50000,4.26324391365051,"NoParalelo"
"306",50000,4.17723894119263,"NoParalelo"
"307",50000,4.19123911857605,"NoParalelo"
"308",50000,4.27424502372742,"NoParalelo"
"309",50000,4.20323991775513,"NoParalelo"
"310",50000,4.31124711036682,"NoParalelo"
"311",50000,4.36424994468689,"NoParalelo"
"312",50000,4.39125108718872,"NoParalelo"
"313",50000,4.20623993873596,"NoParalelo"
"314",50000,4.23124194145203,"NoParalelo"
"315",50000,4.32824802398682,"NoParalelo"
"316",50000,4.23424196243286,"NoParalelo"
"317",50000,4.20624113082886,"NoParalelo"
"318",50000,4.33424806594849,"NoParalelo"
"319",50000,4.22624087333679,"NoParalelo"
"320",50000,4.20624113082886,"NoParalelo"
"321",50000,4.36325001716614,"NoParalelo"
"322",50000,4.28924489021301,"NoParalelo"
"323",50000,4.31624698638916,"NoParalelo"
"324",50000,4.1902391910553,"NoParalelo"
"325",50000,4.19523978233337,"NoParalelo"
"326",50000,4.26324415206909,"NoParalelo"
"327",50000,4.19524002075195,"NoParalelo"
"328",50000,4.19524002075195,"NoParalelo"
"329",50000,4.26624393463135,"NoParalelo"
"330",50000,4.23824286460876,"NoParalelo"
"331",50000,4.28424501419067,"NoParalelo"
"332",50000,4.19624018669128,"NoParalelo"
"333",50000,4.20723986625671,"NoParalelo"
"334",50000,4.27524518966675,"NoParalelo"
"335",50000,4.19623994827271,"NoParalelo"
"336",50000,4.17723894119263,"NoParalelo"
"337",50000,4.27524518966675,"NoParalelo"
"338",50000,4.22924089431763,"NoParalelo"
"339",50000,4.30124592781067,"NoParalelo"
"340",50000,4.40925192832947,"NoParalelo"
"341",50000,4.23324203491211,"NoParalelo"
"342",50000,4.26824402809143,"NoParalelo"
"343",50000,4.18023896217346,"NoParalelo"
"344",50000,4.26824402809143,"NoParalelo"
"345",50000,4.18223905563354,"NoParalelo"
"346",50000,4.26124405860901,"NoParalelo"
"347",50000,4.25224304199219,"NoParalelo"
"348",50000,4.19524002075195,"NoParalelo"
"349",50000,4.27024483680725,"NoParalelo"
"350",50000,4.18923902511597,"NoParalelo"
"351",50000,4.18923997879028,"NoParalelo"
"352",50000,4.25724291801453,"NoParalelo"
"353",50000,4.19324016571045,"NoParalelo"
"354",50000,4.18323993682861,"NoParalelo"
"355",50000,4.26024293899536,"NoParalelo"
"356",50000,4.21424102783203,"NoParalelo"
"357",50000,4.17423892021179,"NoParalelo"
"358",50000,4.26124405860901,"NoParalelo"
"359",50000,4.19124007225037,"NoParalelo"
"360",50000,4.25724291801453,"NoParalelo"
"361",50000,4.18324017524719,"NoParalelo"
"362",50000,4.26424312591553,"NoParalelo"
"363",50000,4.18423986434937,"NoParalelo"
"364",50000,4.2742440700531,"NoParalelo"
"365",50000,4.20224094390869,"NoParalelo"
"366",50000,4.18523907661438,"NoParalelo"
"367",50000,4.26424384117126,"NoParalelo"
"368",50000,4.20123982429504,"NoParalelo"
