"","Pasos","Dimension","Valor M","Tiempo"
"V4216","80","7",18,0.00404596328735352
"V4314","80","7",18,0.00214886665344238
"V4414","80","7",24,0.00213098526000977
"V4514","80","7",18,0.00224995613098145
"V4614","80","7",19,0.0022270679473877
"V4714","80","7",27,0.00227189064025879
"V4814","80","7",27,0.00241208076477051
"V4914","80","7",25,0.00227999687194824
"V5014","80","7",16,0.00225019454956055
"V5118","80","7",30,0.00223588943481445
"V5216","80","7",27,0.00329709053039551
"V5314","80","7",22,0.0022590160369873
"V5414","80","7",21,0.00225996971130371
"V5514","80","7",21,0.00154495239257812
"V5614","80","7",18,0.00125312805175781
"V5714","80","7",16,0.0013120174407959
"V5814","80","7",35,0.00216913223266602
"V5914","80","7",21,0.00217819213867188
"V6014","80","7",28,0.00135397911071777
"V6118","80","7",14,0.00128412246704102
"V6216","80","7",23,0.00249505043029785
"V6314","80","7",20,0.00134086608886719
"V6414","80","7",32,0.00127696990966797
"V6514","80","7",19,0.00138998031616211
"V6614","80","7",18,0.00218987464904785
"V6714","80","7",18,0.00181198120117188
"V6814","80","7",16,0.00130987167358398
"V6914","80","7",14,0.00125694274902344
"V7014","80","7",26,0.00127601623535156
"V7118","80","7",17,0.00128412246704102
"V7216","80","7",20,0.00127911567687988
"V7314","80","7",22,0.00146722793579102
"V7414","80","7",25,0.00428509712219238
"V7514","80","7",20,0.00129008293151855
"V7614","80","7",26,0.00399589538574219
"V7714","80","7",16,0.00241494178771973
"V7814","80","7",19,0.0029609203338623
"V7914","80","7",16,0.00215792655944824
"V8014","80","7",33,0.00126194953918457
"V8118","80","7",22,0.00127100944519043
"V8216","80","7",15,0.00128698348999023
"V8314","80","7",20,0.00187802314758301
"V8414","80","7",20,0.00223517417907715
"V8514","80","7",18,0.00223302841186523
"V8614","80","7",20,0.00215601921081543
"V8714","80","7",21,0.00247001647949219
"V8814","80","7",22,0.00203704833984375
"V8914","80","7",23,0.00221610069274902
"V9014","80","7",22,0.00218796730041504
"V9118","80","7",18,0.0021669864654541
"V9216","80","7",21,0.00136113166809082
"V9314","80","7",26,0.00148105621337891
"V9414","80","7",14,0.00128006935119629
"V9514","80","7",18,0.00125288963317871
"V9614","80","7",16,0.00153088569641113
"V9714","80","7",20,0.00251102447509766
"V9814","80","7",15,0.00128984451293945
"V9914","80","7",20,0.0014498233795166
"V10014","80","7",12,0.00138306617736816
"V190","80","8",19,0.00249719619750977
"V290","80","8",27,0.00219392776489258
"V390","80","8",27,0.0021970272064209
"V490","80","8",18,0.00220799446105957
"V590","80","8",17,0.00168609619140625
"V690","80","8",19,0.00165891647338867
"V790","80","8",20,0.00264406204223633
"V890","80","8",16,0.00129795074462891
"V990","80","8",29,0.00185203552246094
"V1015","80","8",22,0.0024878978729248
"V1119","80","8",27,0.00234699249267578
"V1217","80","8",27,0.00218796730041504
"V1315","80","8",26,0.00226211547851562
"V1415","80","8",20,0.00128483772277832
"V1515","80","8",30,0.00195503234863281
"V1615","80","8",24,0.00227713584899902
"V1715","80","8",25,0.00655794143676758
"V1815","80","8",21,0.00380492210388184
"V1915","80","8",24,0.00217986106872559
"V2015","80","8",26,0.00195217132568359
"V2119","80","8",19,0.00124406814575195
"V2217","80","8",22,0.00125288963317871
"V2315","80","8",21,0.00127506256103516
"V2415","80","8",18,0.00167107582092285
"V2515","80","8",29,0.00128602981567383
"V2615","80","8",14,0.00124692916870117
"V2715","80","8",32,0.00130391120910645
"V2815","80","8",21,0.00289106369018555
"V2915","80","8",22,0.00165796279907227
"V3015","80","8",20,0.00220417976379395
"V3119","80","8",26,0.0017240047454834
"V3217","80","8",22,0.00217485427856445
"V3315","80","8",28,0.00229811668395996
"V3415","80","8",26,0.0022280216217041
"V3515","80","8",17,0.00218510627746582
"V3615","80","8",32,0.00223112106323242
"V3715","80","8",22,0.00227999687194824
"V3815","80","8",27,0.00153017044067383
"V3915","80","8",22,0.00251388549804688
"V4015","80","8",24,0.00129795074462891
"V4119","80","8",31,0.00127601623535156
"V4217","80","8",16,0.00260400772094727
"V4315","80","8",25,0.00244808197021484
"V4415","80","8",28,0.00128507614135742
"V4515","80","8",17,0.00127816200256348
"V4615","80","8",17,0.00152111053466797
"V4715","80","8",31,0.00436520576477051
"V4815","80","8",16,0.00220417976379395
"V4915","80","8",19,0.00307989120483398
"V5015","80","8",22,0.00129389762878418
"V5119","80","8",21,0.00147509574890137
"V5217","80","8",19,0.00215601921081543
"V5315","80","8",22,0.00217509269714355
"V5415","80","8",24,0.00217914581298828
"V5515","80","8",19,0.00224614143371582
"V5615","80","8",21,0.00224590301513672
"V5715","80","8",16,0.00227594375610352
"V5815","80","8",28,0.00217294692993164
"V5915","80","8",19,0.00144815444946289
"V6015","80","8",19,0.00577592849731445
"V6119","80","8",18,0.00127482414245605
"V6217","80","8",18,0.00184106826782227
"V6315","80","8",20,0.00220513343811035
"V6415","80","8",17,0.00182914733886719
"V6515","80","8",22,0.00126910209655762
"V6615","80","8",21,0.00142312049865723
"V6715","80","8",14,0.00120019912719727
"V6815","80","8",21,0.00151395797729492
"V6915","80","8",18,0.00129413604736328
"V7015","80","8",26,0.00128912925720215
"V7119","80","8",21,0.0012969970703125
"V7217","80","8",19,0.00130295753479004
"V7315","80","8",24,0.00907683372497559
"V7415","80","8",24,0.00331687927246094
"V7515","80","8",16,0.00243902206420898
"V7615","80","8",17,0.00218796730041504
"V7715","80","8",14,0.00136303901672363
"V7815","80","8",22,0.00125718116760254
"V7915","80","8",23,0.00127387046813965
"V8015","80","8",22,0.00128316879272461
"V8119","80","8",18,0.00133895874023438
"V8217","80","8",17,0.0016629695892334
"V8315","80","8",22,0.00131082534790039
"V8415","80","8",18,0.00129508972167969
"V8515","80","8",17,0.00247311592102051
"V8615","80","8",17,0.00128698348999023
"V8715","80","8",26,0.00134515762329102
"V8815","80","8",20,0.00126004219055176
"V8915","80","8",18,0.00128293037414551
"V9015","80","8",21,0.00150299072265625
"V9119","80","8",26,0.0015411376953125
"V9217","80","8",20,0.00227212905883789
"V9315","80","8",20,0.00229978561401367
"V9415","80","8",25,0.00388503074645996
"V9515","80","8",22,0.00429701805114746
"V9615","80","8",20,0.00225210189819336
"V9715","80","8",23,0.00215291976928711
"V9815","80","8",24,0.00238680839538574
"V9915","80","8",29,0.00148200988769531
"V10015","80","8",23,0.00206589698791504
"V1100","150","1",20,0.0027010440826416
"V2100","150","1",10,0.00535106658935547
"V3100","150","1",18,0.0085148811340332
"V4100","150","1",13,0.00236201286315918
"V5100","150","1",12,0.00234794616699219
"V6100","150","1",14,0.00227999687194824
"V7100","150","1",22,0.0031580924987793
"V8100","150","1",20,0.00395798683166504
"V9100","150","1",18,0.00467681884765625
"V1016","150","1",25,0.00226807594299316
"V1120","150","1",22,0.00274491310119629
"V1218","150","1",17,0.00241518020629883
"V1316","150","1",11,0.00251603126525879
"V1416","150","1",10,0.00227189064025879
"V1516","150","1",12,0.00341892242431641
"V1616","150","1",15,0.00364589691162109
"V1716","150","1",14,0.0039668083190918
"V1816","150","1",14,0.00392603874206543
"V1916","150","1",10,0.00397515296936035
"V2016","150","1",10,0.00457119941711426
"V2120","150","1",8,0.0023651123046875
"V2218","150","1",11,0.00394892692565918
"V2316","150","1",7,0.00269412994384766
"V2416","150","1",7,0.00656390190124512
"V2516","150","1",10,0.00393009185791016
"V2616","150","1",20,0.00554108619689941
"V2716","150","1",18,0.00261306762695312
"V2816","150","1",12,0.00359702110290527
"V2916","150","1",13,0.00394606590270996
"V3016","150","1",10,0.00326299667358398
"V3120","150","1",12,0.00231313705444336
"V3218","150","1",7,0.00357985496520996
"V3316","150","1",9,0.00229597091674805
"V3416","150","1",26,0.00399303436279297
"V3516","150","1",7,0.0127849578857422
"V3616","150","1",14,0.00424289703369141
"V3716","150","1",6,0.00270915031433105
"V3816","150","1",11,0.00230312347412109
"V3916","150","1",15,0.00229501724243164
"V4016","150","1",9,0.00288510322570801
"V4120","150","1",14,0.0035700798034668
"V4218","150","1",29,0.00224995613098145
"V4316","150","1",11,0.00267410278320312
"V4416","150","1",14,0.0040440559387207
"V4516","150","1",9,0.0039520263671875
"V4616","150","1",11,0.00362706184387207
"V4716","150","1",16,0.00430989265441895
"V4816","150","1",12,0.00391101837158203
"V4916","150","1",24,0.00262713432312012
"V5016","150","1",17,0.00252604484558105
"V5120","150","1",11,0.00226402282714844
"V5218","150","1",14,0.00417780876159668
"V5316","150","1",16,0.00588607788085938
"V5416","150","1",10,0.00264716148376465
"V5516","150","1",22,0.00393104553222656
"V5616","150","1",19,0.00238204002380371
"V5716","150","1",12,0.00393891334533691
"V5816","150","1",17,0.00537991523742676
"V5916","150","1",7,0.00227093696594238
"V6016","150","1",10,0.00226402282714844
"V6120","150","1",15,0.00235104560852051
"V6218","150","1",23,0.00231003761291504
"V6316","150","1",24,0.00224018096923828
"V6416","150","1",40,0.00516414642333984
"V6516","150","1",7,0.00399613380432129
"V6616","150","1",26,0.00336098670959473
"V6716","150","1",18,0.00224709510803223
"V6816","150","1",27,0.00397396087646484
"V6916","150","1",29,0.00566315650939941
"V7016","150","1",7,0.0105929374694824
"V7120","150","1",11,0.0069420337677002
"V7218","150","1",14,0.00390100479125977
"V7316","150","1",7,0.00935983657836914
"V7416","150","1",13,0.00402498245239258
"V7516","150","1",10,0.00787210464477539
"V7616","150","1",24,0.00368905067443848
"V7716","150","1",11,0.00227093696594238
"V7816","150","1",20,0.0022280216217041
"V7916","150","1",20,0.0039680004119873
"V8016","150","1",12,0.00395393371582031
"V8120","150","1",13,0.00403714179992676
"V8218","150","1",18,0.0046539306640625
"V8316","150","1",23,0.00403881072998047
"V8416","150","1",28,0.00242900848388672
"V8516","150","1",14,0.00292801856994629
"V8616","150","1",8,0.00276994705200195
"V8716","150","1",15,0.00336217880249023
"V8816","150","1",18,0.00236296653747559
"V8916","150","1",10,0.0065300464630127
"V9016","150","1",20,0.00391793251037598
"V9120","150","1",8,0.00406789779663086
"V9218","150","1",11,0.00387716293334961
"V9316","150","1",22,0.00570511817932129
"V9416","150","1",10,0.00230097770690918
"V9516","150","1",10,0.00226593017578125
"V9616","150","1",14,0.00214886665344238
"V9716","150","1",14,0.00212693214416504
"V9816","150","1",15,0.00214695930480957
"V9916","150","1",15,0.00543093681335449
"V10016","150","1",20,0.00356101989746094
"V1101","150","2",16,0.00263500213623047
"V2101","150","2",10,0.00232791900634766
"V3101","150","2",12,0.00257396697998047
"V4101","150","2",20,0.00333905220031738
"V5101","150","2",11,0.010530948638916
"V6101","150","2",19,0.00698709487915039
"V7101","150","2",21,0.00386285781860352
"V8101","150","2",14,0.00396895408630371
"V9101","150","2",14,0.0039370059967041
"V1017","150","2",20,0.00375699996948242
"V1121","150","2",15,0.00238394737243652
"V1219","150","2",22,0.00236701965332031
"V1317","150","2",9,0.00331997871398926
"V1417","150","2",11,0.0039520263671875
"V1517","150","2",24,0.010983943939209
"V1617","150","2",13,0.00573396682739258
"V1717","150","2",24,0.0033268928527832
"V1817","150","2",34,0.00241303443908691
"V1917","150","2",20,0.00233578681945801
"V2017","150","2",32,0.00240921974182129
"V2121","150","2",15,0.00347304344177246
"V2219","150","2",10,0.00562000274658203
"V2317","150","2",17,0.00406408309936523
"V2417","150","2",17,0.0033729076385498
"V2517","150","2",20,0.0023491382598877
"V2617","150","2",10,0.00397181510925293
"V2717","150","2",16,0.00567817687988281
"V2817","150","2",17,0.00298810005187988
"V2917","150","2",22,0.00392699241638184
"V3017","150","2",16,0.0031130313873291
"V3121","150","2",16,0.00233101844787598
"V3219","150","2",11,0.00238513946533203
"V3317","150","2",14,0.00327897071838379
"V3417","150","2",19,0.00414609909057617
"V3517","150","2",14,0.00576305389404297
"V3617","150","2",23,0.00242519378662109
"V3717","150","2",28,0.0024421215057373
"V3817","150","2",10,0.00784611701965332
"V3917","150","2",16,0.00333809852600098
"V4017","150","2",26,0.00230789184570312
"V4121","150","2",21,0.00378012657165527
"V4219","150","2",13,0.00391101837158203
"V4317","150","2",18,0.00392794609069824
"V4417","150","2",17,0.00402402877807617
"V4517","150","2",14,0.00407290458679199
"V4617","150","2",21,0.00398993492126465
"V4717","150","2",18,0.00563788414001465
"V4817","150","2",14,0.0028069019317627
"V4917","150","2",31,0.00230002403259277
"V5017","150","2",31,0.00234484672546387
"V5121","150","2",16,0.00397801399230957
"V5219","150","2",15,0.00551700592041016
"V5317","150","2",31,0.00277209281921387
"V5417","150","2",16,0.00402092933654785
"V5517","150","2",24,0.00315999984741211
"V5617","150","2",12,0.00231003761291504
"V5717","150","2",22,0.0023951530456543
"V5817","150","2",17,0.0036919116973877
"V5917","150","2",13,0.00397109985351562
"V6017","150","2",24,0.00693488121032715
"V6121","150","2",36,0.00234413146972656
"V6219","150","2",18,0.00250101089477539
"V6317","150","2",15,0.00469779968261719
"V6417","150","2",12,0.00592589378356934
"V6517","150","2",16,0.00255203247070312
"V6617","150","2",21,0.00232315063476562
"V6717","150","2",11,0.00230693817138672
"V6817","150","2",17,0.00405287742614746
"V6917","150","2",19,0.00440692901611328
"V7017","150","2",20,0.00491905212402344
"V7121","150","2",20,0.00782299041748047
"V7219","150","2",16,0.00609803199768066
"V7317","150","2",15,0.00393104553222656
"V7417","150","2",23,0.00232410430908203
"V7517","150","2",16,0.0023810863494873
"V7617","150","2",10,0.00235295295715332
"V7717","150","2",12,0.00478601455688477
"V7817","150","2",19,0.00413894653320312
"V7917","150","2",13,0.00314998626708984
"V8017","150","2",28,0.00234794616699219
"V8121","150","2",16,0.00233793258666992
"V8219","150","2",27,0.00231313705444336
"V8317","150","2",24,0.00352191925048828
"V8417","150","2",19,0.00231218338012695
"V8517","150","2",18,0.00234317779541016
"V8617","150","2",8,0.00233602523803711
"V8717","150","2",17,0.00240302085876465
"V8817","150","2",15,0.00233006477355957
"V8917","150","2",17,0.00793218612670898
"V9017","150","2",10,0.00401902198791504
"V9121","150","2",9,0.00394487380981445
"V9219","150","2",14,0.00381302833557129
"V9317","150","2",9,0.00238394737243652
"V9417","150","2",8,0.00378704071044922
"V9517","150","2",15,0.00238513946533203
"V9617","150","2",10,0.00397682189941406
"V9717","150","2",11,0.00395894050598145
"V9817","150","2",14,0.00287389755249023
"V9917","150","2",14,0.00373697280883789
"V10017","150","2",17,0.00344586372375488
"V1102","150","3",26,0.00277996063232422
"V2102","150","3",25,0.00231814384460449
"V3102","150","3",20,0.00264096260070801
"V4102","150","3",13,0.00346612930297852
"V5102","150","3",16,0.00408697128295898
"V6102","150","3",23,0.00488615036010742
"V7102","150","3",16,0.00414896011352539
"V8102","150","3",18,0.00413298606872559
"V9102","150","3",31,0.0032191276550293
"V1018","150","3",28,0.00417494773864746
"V1122","150","3",18,0.0060429573059082
"V1220","150","3",25,0.00418996810913086
"V1318","150","3",12,0.00356888771057129
"V1418","150","3",25,0.00236201286315918
"V1518","150","3",22,0.00268197059631348
"V1618","150","3",17,0.00338912010192871
"V1718","150","3",24,0.00383996963500977
"V1818","150","3",30,0.00425601005554199
"V1918","150","3",38,0.00414085388183594
"V2018","150","3",19,0.00414299964904785
"V2122","150","3",23,0.0041348934173584
"V2220","150","3",31,0.00323915481567383
"V2318","150","3",14,0.00510907173156738
"V2418","150","3",16,0.00411796569824219
"V2518","150","3",35,0.00433921813964844
"V2618","150","3",21,0.00366902351379395
"V2718","150","3",33,0.00238800048828125
"V2818","150","3",22,0.00780105590820312
"V2918","150","3",19,0.00477290153503418
"V3018","150","3",27,0.00484585762023926
"V3122","150","3",32,0.00449013710021973
"V3220","150","3",21,0.00438284873962402
"V3318","150","3",20,0.0023961067199707
"V3418","150","3",26,0.00411701202392578
"V3518","150","3",17,0.00414419174194336
"V3618","150","3",30,0.00244712829589844
"V3718","150","3",15,0.00233888626098633
"V3818","150","3",19,0.00247788429260254
"V3918","150","3",16,0.00504589080810547
"V4018","150","3",19,0.00241780281066895
"V4122","150","3",19,0.00392913818359375
"V4220","150","3",23,0.00288295745849609
"V4318","150","3",20,0.0023200511932373
"V4418","150","3",24,0.00330781936645508
"V4518","150","3",25,0.00397396087646484
"V4618","150","3",15,0.0042269229888916
"V4718","150","3",17,0.0037999153137207
"V4818","150","3",21,0.00468897819519043
"V4918","150","3",34,0.00400209426879883
"V5018","150","3",26,0.00430417060852051
"V5122","150","3",15,0.00357913970947266
"V5220","150","3",22,0.00591588020324707
"V5318","150","3",24,0.00419902801513672
"V5418","150","3",11,0.00287294387817383
"V5518","150","3",23,0.002655029296875
"V5618","150","3",15,0.00434184074401855
"V5718","150","3",19,0.00406599044799805
"V5818","150","3",22,0.00592803955078125
"V5918","150","3",15,0.00289702415466309
"V6018","150","3",23,0.00263285636901855
"V6122","150","3",12,0.00397396087646484
"V6220","150","3",21,0.00273895263671875
"V6318","150","3",20,0.00252008438110352
"V6418","150","3",24,0.00548505783081055
"V6518","150","3",32,0.00411891937255859
"V6618","150","3",19,0.00491809844970703
"V6718","150","3",17,0.00411009788513184
"V6818","150","3",19,0.00409913063049316
"V6918","150","3",31,0.00409579277038574
"V7018","150","3",20,0.00411009788513184
"V7122","150","3",15,0.00406813621520996
"V7220","150","3",21,0.00267291069030762
"V7318","150","3",30,0.00567197799682617
"V7418","150","3",18,0.00393915176391602
"V7518","150","3",14,0.0041038990020752
"V7618","150","3",19,0.00335788726806641
"V7718","150","3",26,0.0040290355682373
"V7818","150","3",9,0.00377202033996582
"V7918","150","3",18,0.00243711471557617
"V8018","150","3",22,0.00331282615661621
"V8122","150","3",18,0.00413203239440918
"V8220","150","3",25,0.00412297248840332
"V8318","150","3",20,0.00373506546020508
"V8418","150","3",15,0.00677108764648438
"V8518","150","3",13,0.0031590461730957
"V8618","150","3",26,0.00246500968933105
"V8718","150","3",11,0.00281596183776855
"V8818","150","3",16,0.0046241283416748
"V8918","150","3",19,0.00414705276489258
"V9018","150","3",12,0.00386786460876465
"V9122","150","3",14,0.00235414505004883
"V9220","150","3",26,0.0026390552520752
"V9318","150","3",20,0.00465202331542969
"V9418","150","3",29,0.00425505638122559
"V9518","150","3",20,0.00408196449279785
"V9618","150","3",11,0.00403809547424316
"V9718","150","3",16,0.00471305847167969
"V9818","150","3",23,0.00423216819763184
"V9918","150","3",22,0.00420904159545898
"V10018","150","3",25,0.00489497184753418
"V1103","150","4",24,0.00612688064575195
"V2103","150","4",26,0.00408506393432617
"V3103","150","4",23,0.00253510475158691
"V4103","150","4",19,0.00296497344970703
"V5103","150","4",15,0.00471997261047363
"V6103","150","4",28,0.00421690940856934
"V7103","150","4",19,0.00564408302307129
"V8103","150","4",26,0.00444984436035156
"V9103","150","4",29,0.00413393974304199
"V1019","150","4",24,0.0035240650177002
"V1123","150","4",13,0.00264501571655273
"V1221","150","4",18,0.0040748119354248
"V1319","150","4",16,0.00444793701171875
"V1419","150","4",24,0.00389504432678223
"V1519","150","4",26,0.00404214859008789
"V1619","150","4",22,0.00452399253845215
"V1719","150","4",15,0.00321698188781738
"V1819","150","4",14,0.00347185134887695
"V1919","150","4",19,0.00238895416259766
"V2019","150","4",17,0.00229811668395996
"V2123","150","4",20,0.00363898277282715
"V2221","150","4",25,0.00960612297058105
"V2319","150","4",30,0.00278401374816895
"V2419","150","4",23,0.00584697723388672
"V2519","150","4",22,0.00400686264038086
"V2619","150","4",23,0.00420904159545898
"V2719","150","4",19,0.00441884994506836
"V2819","150","4",24,0.00341916084289551
"V2919","150","4",21,0.00376701354980469
"V3019","150","4",28,0.00583410263061523
"V3123","150","4",25,0.00275802612304688
"V3221","150","4",20,0.0023190975189209
"V3319","150","4",27,0.0023341178894043
"V3419","150","4",30,0.00431704521179199
"V3519","150","4",26,0.00584602355957031
"V3619","150","4",22,0.00384306907653809
"V3719","150","4",22,0.00475001335144043
"V3819","150","4",17,0.00342798233032227
"V3919","150","4",12,0.00392699241638184
"V4019","150","4",11,0.00404787063598633
"V4123","150","4",21,0.00510215759277344
"V4221","150","4",39,0.00421285629272461
"V4319","150","4",19,0.00441598892211914
"V4419","150","4",18,0.00420522689819336
"V4519","150","4",40,0.00468111038208008
"V4619","150","4",27,0.00393390655517578
"V4719","150","4",26,0.00491905212402344
"V4819","150","4",19,0.00357699394226074
"V4919","150","4",18,0.00417995452880859
"V5019","150","4",34,0.00234794616699219
"V5123","150","4",22,0.00413084030151367
"V5221","150","4",30,0.0053708553314209
"V5319","150","4",19,0.00282406806945801
"V5419","150","4",30,0.00231790542602539
"V5519","150","4",22,0.00269889831542969
"V5619","150","4",22,0.00233983993530273
"V5719","150","4",26,0.00238204002380371
"V5819","150","4",27,0.00603604316711426
"V5919","150","4",30,0.00411796569824219
"V6019","150","4",37,0.00374102592468262
"V6123","150","4",28,0.00473403930664062
"V6221","150","4",20,0.00420618057250977
"V6319","150","4",12,0.00399303436279297
"V6419","150","4",28,0.00411891937255859
"V6519","150","4",40,0.00288009643554688
"V6619","150","4",23,0.00231313705444336
"V6719","150","4",25,0.00243520736694336
"V6819","150","4",24,0.00369977951049805
"V6919","150","4",26,0.00245404243469238
"V7019","150","4",17,0.0023798942565918
"V7123","150","4",26,0.00432610511779785
"V7221","150","4",16,0.00437116622924805
"V7319","150","4",15,0.00324201583862305
"V7419","150","4",14,0.00350213050842285
"V7519","150","4",14,0.00233697891235352
"V7619","150","4",22,0.00266194343566895
"V7719","150","4",26,0.00385904312133789
"V7819","150","4",23,0.00297093391418457
"V7919","150","4",18,0.00491905212402344
"V8019","150","4",24,0.00432395935058594
"V8123","150","4",19,0.00565004348754883
"V8221","150","4",16,0.00233602523803711
"V8319","150","4",22,0.00237202644348145
"V8419","150","4",19,0.00286602973937988
"V8519","150","4",42,0.00642681121826172
"V8619","150","4",23,0.00651788711547852
"V8719","150","4",23,0.00409293174743652
"V8819","150","4",26,0.0047309398651123
"V8919","150","4",26,0.0024259090423584
"V9019","150","4",20,0.00231099128723145
"V9123","150","4",18,0.00864911079406738
"V9221","150","4",24,0.00375199317932129
"V9319","150","4",21,0.00231504440307617
"V9419","150","4",19,0.00293087959289551
"V9519","150","4",30,0.00271105766296387
"V9619","150","4",20,0.00453686714172363
"V9719","150","4",31,0.00304794311523438
"V9819","150","4",24,0.00435709953308105
"V9919","150","4",25,0.0028078556060791
"V10019","150","4",26,0.00317597389221191
"V1104","150","5",21,0.00370001792907715
"V2104","150","5",24,0.00422215461730957
"V3104","150","5",26,0.00318789482116699
"V4104","150","5",19,0.00231599807739258
"V5104","150","5",24,0.00433516502380371
"V6104","150","5",20,0.00419902801513672
"V7104","150","5",26,0.0041959285736084
"V8104","150","5",29,0.00476884841918945
"V9104","150","5",22,0.00328707695007324
"V1020","150","5",39,0.00397109985351562
"V1124","150","5",43,0.00234508514404297
"V1222","150","5",24,0.00265693664550781
"V1320","150","5",23,0.00350618362426758
"V1420","150","5",22,0.00396609306335449
"V1520","150","5",30,0.00395417213439941
"V1620","150","5",26,0.00315999984741211
"V1720","150","5",26,0.00236821174621582
"V1820","150","5",25,0.00244402885437012
"V1920","150","5",21,0.00582718849182129
"V2020","150","5",19,0.00401902198791504
"V2124","150","5",32,0.00397610664367676
"V2222","150","5",26,0.00397801399230957
"V2320","150","5",32,0.00401902198791504
"V2420","150","5",39,0.00407910346984863
"V2520","150","5",34,0.00413012504577637
"V2620","150","5",28,0.00395703315734863
"V2720","150","5",24,0.00260305404663086
"V2820","150","5",26,0.00351095199584961
"V2920","150","5",25,0.00243186950683594
"V3020","150","5",22,0.0101571083068848
"V3124","150","5",30,0.00239300727844238
"V3222","150","5",14,0.0034329891204834
"V3320","150","5",20,0.00377202033996582
"V3420","150","5",15,0.0050048828125
"V3520","150","5",24,0.00429201126098633
"V3620","150","5",24,0.00591802597045898
"V3720","150","5",21,0.00278282165527344
"V3820","150","5",20,0.00420284271240234
"V3920","150","5",17,0.0026240348815918
"V4020","150","5",26,0.00244903564453125
"V4124","150","5",24,0.0054478645324707
"V4222","150","5",35,0.00368595123291016
"V4320","150","5",32,0.00324106216430664
"V4420","150","5",27,0.00423693656921387
"V4520","150","5",18,0.00362801551818848
"V4620","150","5",22,0.00378990173339844
"V4720","150","5",24,0.0054929256439209
"V4820","150","5",25,0.00375986099243164
"V4920","150","5",24,0.00346517562866211
"V5020","150","5",18,0.00239086151123047
"V5124","150","5",16,0.00405192375183105
"V5222","150","5",21,0.00594806671142578
"V5320","150","5",33,0.00398397445678711
"V5420","150","5",18,0.00399422645568848
"V5520","150","5",24,0.00668907165527344
"V5620","150","5",29,0.00342988967895508
"V5720","150","5",28,0.00348806381225586
"V5820","150","5",15,0.00586700439453125
"V5920","150","5",24,0.00412917137145996
"V6020","150","5",31,0.00352287292480469
"V6124","150","5",21,0.00234007835388184
"V6222","150","5",28,0.00353407859802246
"V6320","150","5",25,0.00529289245605469
"V6420","150","5",26,0.00415611267089844
"V6520","150","5",19,0.00244307518005371
"V6620","150","5",29,0.00220084190368652
"V6720","150","5",22,0.00302004814147949
"V6820","150","5",34,0.00404906272888184
"V6920","150","5",21,0.00585389137268066
"V7020","150","5",17,0.00283312797546387
"V7124","150","5",25,0.0042111873626709
"V7222","150","5",16,0.00308895111083984
"V7320","150","5",20,0.00298905372619629
"V7420","150","5",23,0.00498795509338379
"V7520","150","5",12,0.00603199005126953
"V7620","150","5",17,0.00362586975097656
"V7720","150","5",24,0.00423812866210938
"V7820","150","5",38,0.00406408309936523
"V7920","150","5",39,0.0032041072845459
"V8020","150","5",22,0.00362801551818848
"V8124","150","5",19,0.00277185440063477
"V8222","150","5",27,0.00408196449279785
"V8320","150","5",14,0.00410199165344238
"V8420","150","5",18,0.00267601013183594
"V8520","150","5",19,0.00233888626098633
"V8620","150","5",11,0.00381207466125488
"V8720","150","5",32,0.00238990783691406
"V8820","150","5",21,0.00233101844787598
"V8920","150","5",16,0.00234794616699219
"V9020","150","5",26,0.00239801406860352
"V9124","150","5",20,0.00362396240234375
"V9222","150","5",30,0.00248003005981445
"V9320","150","5",32,0.00274801254272461
"V9420","150","5",29,0.00399303436279297
"V9520","150","5",21,0.00409102439880371
"V9620","150","5",23,0.0041348934173584
"V9720","150","5",39,0.00395488739013672
"V9820","150","5",20,0.00236892700195312
"V9920","150","5",28,0.00229501724243164
"V10020","150","5",24,0.00384783744812012
"V1105","150","6",29,0.00416684150695801
"V2105","150","6",24,0.00405597686767578
"V3105","150","6",25,0.00564408302307129
"V4105","150","6",26,0.00400805473327637
"V5105","150","6",25,0.00270700454711914
"V6105","150","6",35,0.0023338794708252
"V7105","150","6",25,0.00367116928100586
"V8105","150","6",26,0.00569891929626465
"V9105","150","6",35,0.00251603126525879
"V1021","150","6",19,0.00313115119934082
"V1125","150","6",26,0.00405097007751465
"V1223","150","6",31,0.00521302223205566
"V1321","150","6",30,0.0041499137878418
"V1421","150","6",30,0.00574707984924316
"V1521","150","6",28,0.00362896919250488
"V1621","150","6",25,0.00237607955932617
"V1721","150","6",26,0.00235390663146973
"V1821","150","6",19,0.00259208679199219
"V1921","150","6",25,0.00523805618286133
"V2021","150","6",17,0.00416111946105957
"V2125","150","6",34,0.00403904914855957
"V2223","150","6",22,0.00332188606262207
"V2321","150","6",23,0.00419902801513672
"V2421","150","6",54,0.00405311584472656
"V2521","150","6",37,0.00390005111694336
"V2621","150","6",36,0.00421500205993652
"V2721","150","6",36,0.00292181968688965
"V2821","150","6",22,0.00236105918884277
"V2921","150","6",26,0.00244498252868652
"V3021","150","6",40,0.00234818458557129
"V3125","150","6",30,0.00367999076843262
"V3223","150","6",31,0.00239396095275879
"V3321","150","6",36,0.00231695175170898
"V3421","150","6",23,0.00265908241271973
"V3521","150","6",27,0.003662109375
"V3621","150","6",33,0.00239205360412598
"V3721","150","6",28,0.00284099578857422
"V3821","150","6",28,0.00240397453308105
"V3921","150","6",39,0.00235795974731445
"V4021","150","6",28,0.00238990783691406
